NAME;CPUS;SHARED_CPU;MEMORY_GB;DEPRECATED;ZONE
a3-highgpu-2g;52;False;468.00;;europe-west3
a3-highgpu-2g;52;False;468.00;;europe-west4
a3-highgpu-2g;52;False;468.00;;europe-west8
a3-highgpu-2g;52;False;468.00;;us-central1
a3-highgpu-2g;52;False;468.00;;us-east4
a3-highgpu-2g;52;False;468.00;;us-east5
a3-highgpu-2g;52;False;468.00;;us-west1
a3-highgpu-2g;52;False;468.00;;us-west4
a3-highgpu-4g;104;False;936.00;;asia-east1
a3-highgpu-4g;104;False;936.00;;asia-northeast1
a3-highgpu-4g;104;False;936.00;;asia-south1
a3-highgpu-4g;104;False;936.00;;asia-south2
a3-highgpu-4g;104;False;936.00;;asia-southeast1
a3-highgpu-4g;104;False;936.00;;australia-southeast1
a3-highgpu-4g;104;False;936.00;;europe-north1
a3-highgpu-4g;104;False;936.00;;europe-west1
a3-highgpu-4g;104;False;936.00;;europe-west3
a3-highgpu-4g;104;False;936.00;;europe-west4
a3-highgpu-4g;104;False;936.00;;europe-west8
a3-highgpu-4g;104;False;936.00;;us-central1
a3-highgpu-4g;104;False;936.00;;us-east4
a3-highgpu-4g;104;False;936.00;;us-east5
a3-highgpu-4g;104;False;936.00;;us-west1
a3-highgpu-4g;104;False;936.00;;us-west4
a3-highgpu-8g;208;False;1872.00;;asia-east1
a3-highgpu-8g;208;False;1872.00;;asia-northeast1
a3-highgpu-8g;208;False;1872.00;;asia-south1
a3-highgpu-8g;208;False;1872.00;;asia-south2
a3-highgpu-8g;208;False;1872.00;;asia-southeast1
a3-highgpu-8g;208;False;1872.00;;australia-southeast1
a3-highgpu-8g;208;False;1872.00;;europe-north1
a3-highgpu-8g;208;False;1872.00;;europe-west1
a3-highgpu-8g;208;False;1872.00;;europe-west3
a3-highgpu-8g;208;False;1872.00;;europe-west4
a3-highgpu-8g;208;False;1872.00;;us-central1
a3-highgpu-8g;208;False;1872.00;;us-east4
a3-highgpu-8g;208;False;1872.00;;us-east5
a3-highgpu-8g;208;False;1872.00;;us-west1
a3-highgpu-8g;208;False;1872.00;;us-west4
a3-megagpu-8g;208;False;1872.00;;asia-east1
a3-megagpu-8g;208;False;1872.00;;asia-northeast1
a3-megagpu-8g;208;False;1872.00;;asia-southeast1
a3-megagpu-8g;208;False;1872.00;;australia-southeast1
a3-megagpu-8g;208;False;1872.00;;europe-north1
a3-megagpu-8g;208;False;1872.00;;europe-west1
a3-megagpu-8g;208;False;1872.00;;europe-west3
a3-megagpu-8g;208;False;1872.00;;europe-west4
a3-megagpu-8g;208;False;1872.00;;us-central1
a3-megagpu-8g;208;False;1872.00;;us-east4
a3-megagpu-8g;208;False;1872.00;;us-east5
a3-megagpu-8g;208;False;1872.00;;us-west1
a3-megagpu-8g;208;False;1872.00;;us-west4
a3-ultragpu-8g-nolssd;224;False;2952.00;;asia-south1
a3-ultragpu-8g-nolssd;224;False;2952.00;;asia-south2
a3-ultragpu-8g-nolssd;224;False;2952.00;;europe-west1
a3-ultragpu-8g-nolssd;224;False;2952.00;;europe-west4
a3-ultragpu-8g-nolssd;224;False;2952.00;;us-central1
a3-ultragpu-8g-nolssd;224;False;2952.00;;us-east4
a3-ultragpu-8g-nolssd;224;False;2952.00;;us-east5
a3-ultragpu-8g-nolssd;224;False;2952.00;;us-south1
a3-ultragpu-8g-nolssd;224;False;2952.00;;us-west1
a3-ultragpu-8g;224;False;2952.00;;asia-south1
a3-ultragpu-8g;224;False;2952.00;;asia-south2
a3-ultragpu-8g;224;False;2952.00;;europe-west1
a3-ultragpu-8g;224;False;2952.00;;europe-west4
a3-ultragpu-8g;224;False;2952.00;;us-central1
a3-ultragpu-8g;224;False;2952.00;;us-east4
a3-ultragpu-8g;224;False;2952.00;;us-east5
a3-ultragpu-8g;224;False;2952.00;;us-south1
a3-ultragpu-8g;224;False;2952.00;;us-west1
a4-highgpu-8g;224;False;3968.00;;asia-northeast1
a4-highgpu-8g;224;False;3968.00;;asia-southeast1
a4-highgpu-8g;224;False;3968.00;;europe-north1
a4-highgpu-8g;224;False;3968.00;;europe-west4
a4-highgpu-8g;224;False;3968.00;;us-central1
a4-highgpu-8g;224;False;3968.00;;us-east1
a4-highgpu-8g;224;False;3968.00;;us-east4
a4-highgpu-8g;224;False;3968.00;;us-south1
a4-highgpu-8g;224;False;3968.00;;us-west2
a4-highgpu-8g;224;False;3968.00;;us-west3
c2-standard-16;16;False;64.00;;asia-east1
c2-standard-16;16;False;64.00;;asia-east2
c2-standard-16;16;False;64.00;;asia-northeast1
c2-standard-16;16;False;64.00;;asia-northeast2
c2-standard-16;16;False;64.00;;asia-northeast3
c2-standard-16;16;False;64.00;;asia-south1
c2-standard-16;16;False;64.00;;asia-south2
c2-standard-16;16;False;64.00;;asia-southeast1
c2-standard-16;16;False;64.00;;australia-southeast1
c2-standard-16;16;False;64.00;;europe-north1
c2-standard-16;16;False;64.00;;europe-west1
c2-standard-16;16;False;64.00;;europe-west2
c2-standard-16;16;False;64.00;;europe-west3
c2-standard-16;16;False;64.00;;europe-west4
c2-standard-16;16;False;64.00;;europe-west6
c2-standard-16;16;False;64.00;;me-central2
c2-standard-16;16;False;64.00;;me-west1
c2-standard-16;16;False;64.00;;northamerica-northeast1
c2-standard-16;16;False;64.00;;southamerica-east1
c2-standard-16;16;False;64.00;;southamerica-west1
c2-standard-16;16;False;64.00;;us-central1
c2-standard-16;16;False;64.00;;us-east1
c2-standard-16;16;False;64.00;;us-east4
c2-standard-16;16;False;64.00;;us-east5
c2-standard-16;16;False;64.00;;us-west1
c2-standard-16;16;False;64.00;;us-west2
c2-standard-16;16;False;64.00;;us-west3
c2-standard-16;16;False;64.00;;us-west4
c2-standard-30;30;False;120.00;;asia-east1
c2-standard-30;30;False;120.00;;asia-east2
c2-standard-30;30;False;120.00;;asia-northeast1
c2-standard-30;30;False;120.00;;asia-northeast2
c2-standard-30;30;False;120.00;;asia-northeast3
c2-standard-30;30;False;120.00;;asia-south1
c2-standard-30;30;False;120.00;;asia-south2
c2-standard-30;30;False;120.00;;asia-southeast1
c2-standard-30;30;False;120.00;;australia-southeast1
c2-standard-30;30;False;120.00;;europe-north1
c2-standard-30;30;False;120.00;;europe-west1
c2-standard-30;30;False;120.00;;europe-west2
c2-standard-30;30;False;120.00;;europe-west3
c2-standard-30;30;False;120.00;;europe-west4
c2-standard-30;30;False;120.00;;europe-west6
c2-standard-30;30;False;120.00;;me-central2
c2-standard-30;30;False;120.00;;me-west1
c2-standard-30;30;False;120.00;;northamerica-northeast1
c2-standard-30;30;False;120.00;;southamerica-east1
c2-standard-30;30;False;120.00;;southamerica-west1
c2-standard-30;30;False;120.00;;us-central1
c2-standard-30;30;False;120.00;;us-east1
c2-standard-30;30;False;120.00;;us-east4
c2-standard-30;30;False;120.00;;us-east5
c2-standard-30;30;False;120.00;;us-west1
c2-standard-30;30;False;120.00;;us-west2
c2-standard-30;30;False;120.00;;us-west3
c2-standard-30;30;False;120.00;;us-west4
c2-standard-4;4;False;16.00;;asia-east1
c2-standard-4;4;False;16.00;;asia-east2
c2-standard-4;4;False;16.00;;asia-northeast1
c2-standard-4;4;False;16.00;;asia-northeast2
c2-standard-4;4;False;16.00;;asia-northeast3
c2-standard-4;4;False;16.00;;asia-south1
c2-standard-4;4;False;16.00;;asia-south2
c2-standard-4;4;False;16.00;;asia-southeast1
c2-standard-4;4;False;16.00;;australia-southeast1
c2-standard-4;4;False;16.00;;europe-north1
c2-standard-4;4;False;16.00;;europe-west1
c2-standard-4;4;False;16.00;;europe-west2
c2-standard-4;4;False;16.00;;europe-west3
c2-standard-4;4;False;16.00;;europe-west4
c2-standard-4;4;False;16.00;;europe-west6
c2-standard-4;4;False;16.00;;me-central2
c2-standard-4;4;False;16.00;;me-west1
c2-standard-4;4;False;16.00;;northamerica-northeast1
c2-standard-4;4;False;16.00;;southamerica-east1
c2-standard-4;4;False;16.00;;southamerica-west1
c2-standard-4;4;False;16.00;;us-central1
c2-standard-4;4;False;16.00;;us-east1
