NAME;DESCRIPTION;DISK_SIZE_GB;PROJECT;FAMILY;ARCHITECTURE;CREATION;DEPRECATED;STATUS
freebsd-12-2-stable-amd64-v20201224;;22;freebsd-org-cloud-dev;freebsd-12-2-snap;;2020-12-24T00:49:33.966-08:00;;READY
freebsd-12-2-stable-amd64-v20201231;;22;freebsd-org-cloud-dev;freebsd-12-2-snap;;2020-12-31T01:01:20.876-08:00;;READY
freebsd-12-2-stable-amd64-v20210114;;22;freebsd-org-cloud-dev;freebsd-12-2-snap;;2021-01-14T01:17:55.743-08:00;;READY
freebsd-12-2-stable-amd64-v20210121;;22;freebsd-org-cloud-dev;freebsd-12-2-snap;;2021-01-21T02:28:54.315-08:00;;READY
freebsd-12-2-stable-amd64-v20210128;;22;freebsd-org-cloud-dev;freebsd-12-2-snap;;2021-01-28T02:13:08.215-08:00;;READY
freebsd-12-2-stable-amd64-v20210205;;22;freebsd-org-cloud-dev;freebsd-12-2-snap;;2021-02-04T17:02:30.819-08:00;;READY
freebsd-12-2-stable-amd64-v20210211;;22;freebsd-org-cloud-dev;freebsd-12-2-snap;;2021-02-11T01:52:29.898-08:00;;READY
freebsd-12-2-stable-amd64-v20210225;;22;freebsd-org-cloud-dev;freebsd-12-2-snap;;2021-02-25T01:37:10.915-08:00;;READY
freebsd-12-2-stable-amd64-v20210304;;22;freebsd-org-cloud-dev;freebsd-12-2-snap;;2021-03-04T09:49:47.959-08:00;;READY
freebsd-12-2-stable-amd64-v20210311;;22;freebsd-org-cloud-dev;freebsd-12-2-snap;;2021-03-11T01:39:29.082-08:00;;READY
freebsd-12-2-stable-amd64-v20210318;;22;freebsd-org-cloud-dev;freebsd-12-2-snap;;2021-03-18T02:43:08.945-07:00;;READY
freebsd-12-2-stable-amd64-v20210401;;22;freebsd-org-cloud-dev;freebsd-12-2-snap;;2021-04-01T05:10:21.794-07:00;;READY
freebsd-12-2-stable-amd64-v20210408;;22;freebsd-org-cloud-dev;freebsd-12-2-snap;;2021-04-08T02:58:17.467-07:00;;READY
freebsd-12-2-stable-amd64-v20210415;;22;freebsd-org-cloud-dev;freebsd-12-2-snap;;2021-04-15T05:04:08.902-07:00;;READY
freebsd-12-2-stable-amd64-v20210422;;22;freebsd-org-cloud-dev;freebsd-12-2-snap;;2021-04-22T03:25:13.927-07:00;;READY
freebsd-12-2-stable-amd64-v20210429;;22;freebsd-org-cloud-dev;freebsd-12-2-snap;;2021-04-29T02:58:27.518-07:00;;READY
freebsd-12-2-stable-amd64-v20210506;;22;freebsd-org-cloud-dev;freebsd-12-2-snap;;2021-05-06T04:49:20.228-07:00;;READY
freebsd-12-2-stable-amd64-v20210513;;22;freebsd-org-cloud-dev;freebsd-12-2-snap;;2021-05-13T00:19:43.408-07:00;;READY
